ID,SMILES,NVS_NR_cAR,NVS_NR_rAR,NVS_NR_hAR,OT_AR_ARSRC1_0480,OT_AR_ARSRC1_0960,TOX21_ARE_BLA_agonist_viability,TOX21_ARE_BLA_agonist_ratio,ATG_AR_TRANS_dn,ATG_AR_TRANS_up,OT_AR_ARELUC_AG_1440,TOX21_AR_BLA_Agonist_ratio,TOX21_AR_LUC_MDAKB2_Agonist,TOX21_AR_BLA_Antagonist_ratio,TOX21_AR_BLA_Antagonist_viability,TOX21_AR_LUC_MDAKB2_Antagonist,TOX21_AR_LUC_MDAKB2_Antagonist_viability,ACEA_AR_agonist_80hr,ACEA_AR_agonist_AUC_viability,ACEA_AR_antagonist_80hr,ACEA_AR_antagonist_AUC_viability,NVS_NR_bER,NVS_NR_hER,NVS_NR_mERa,OT_ER_ERaERa_0480,OT_ER_ERaERa_1440,OT_ER_ERaERb_0480,OT_ER_ERaERb_1440,OT_ER_ERbERb_0480,OT_ER_ERbERb_1440,OT_ERa_EREGFP_0120,OT_ERa_EREGFP_0480,ATG_ERa_TRANS_up,ATG_ERE_CIS_up,ATG_ERa_TRANS_dn,ATG_ERE_CIS_dn,TOX21_ERa_BLA_Agonist_ratio,TOX21_ERa_LUC_BG1_Agonist,TOX21_ERa_BLA_Antagonist_ratio,TOX21_ERa_BLA_Antagonist_viability,TOX21_ERa_LUC_BG1_Antagonist,TOX21_ERa_LUC_BG1_Antagonist_viability,TOX21_ERb_BLA_Agonist_ratio,TOX21_ERb_BLA_Antagonist_ratio,TOX21_ERb_BLA_Antagonist_viability,ACEA_ER_80hr,ACEA_ER_AUC_viability
1051,CCCCOC(=O)C(C)OC1C=CC(=CC=1)OC1C=CC(=CN=1)C(F)(F)F,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1052,CCC1=NN(C)C(C(=O)NCC2C=CC(=CC=2)C(C)(C)C)=C1Cl,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
1053,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,0,0,0,,,0,1,0,0,,0,1,1,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1054,CC12CCC3C(C=C(Cl)C4=CC(=O)C5CC5C43C)C1CCC2(OC(C)=O)C(C)=O,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1055,COC1C=CC(O)=CC=1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1056,N#CC(CN1C=NC=N1)(CCC1C=CC(Cl)=CC=1)C1C=CC=CC=1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
1057,OS(=O)(=O)C1=CC2=CC=C(N=C2C(=C1)S(O)(=O)=O)C1C(=O)C2C=CC=CC=2C1=O,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1058,CCC1CCC(=O)O1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1059,CN1C(=NN(C1=O)C(=O)NS(=O)(=O)C1C=CC=CC=1C(=O)OC)OCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,CC(C=O)C1C=CC=CC=1,,0,,,,,,0,0,,,,,,0,0,,,,,,0,,,,,,,,,,1,0,0,0,,,,,0,0,0,0,0,1,0
1061,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(O)(O)=O,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1062,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(CCC21)C(=O)CO,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1063,CC1C=CC2=CC=CC=C2N=1,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1064,CC(C)CC1C=CC=CC=1,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1065,CC(C)COC(=O)C1=CC=CC=C1O,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1066,COC(C)(C)CCO,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1067,CCCCCCC(C)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1068,CCCCCC1=CCCC1=O,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1069,C=CCOCC(O)CO,1,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1070,CC1SC=C(C)C=1N(C(C)COC)C(=O)CCl,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1071,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1072,COC(=O)C1=CC=C(C=C1)C=O,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1073,CC(Br)C(O)=O,,0,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1074,CC(=O)CCC1=CC(OC)=C(O)C=C1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1075,CC(C)(C)N(NC(=O)C1C=CC(Cl)=CC=1)C(=O)C1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1076,NC(=O)C1C=NC=CN=1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1077,CCN(CC)C1C=CC(C=O)=CC=1,,0,,,,,,0,0,,,,,,1,0,,,,,,0,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,0
1078,CC1=CC=C(C=C1)S(N)(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1079,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,,0,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1080,CCCCN(CCO)CCO,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1081,N#CCC1C=CC(Cl)=CC=1,,0,,,,,,0,0,,,,,,0,0,,,,,,0,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,0
1082,O=C1CCC(CC1)C1CCCCC1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1083,CCC12CCC3C4CCC(=O)C=C4CCC3C1CCC2(O)C#C,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0
1084,CC(C)=CCCC(C)=CCOC(=O)CC,,0,,,,,,0,0,,,,,,0,0,,,,,,0,,,,,,,,,,1,0,0,0,,,,,0,0,0,0,0,1,0
1085,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0
1086,BrC1=NC2C=CC=CC=2S1,,0,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1087,CC(=O)C(Cl)C(=O)N(C)C,,0,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1088,CC1OC(=O)C(C)OC1=O,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1089,CCO[Si](CCCS)(OCC)OCC,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1090,CCCCOCC(C)O,,0,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1091,CCO[Si](OCC)(OCC)C1C=CC=CC=1,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1092,CCC(C)(C)C1CCC(O)CC1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1093,CC1=CC(C)=CC=C1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1094,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,0,0,1,,,,,0,1,,,,,,1,0,,,,,,0,,,,,,,,,,1,1,0,0,,,,,1,0,0,1,1,1,0
1095,CC1(C)CC(N)CC(C)(C1)CN,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1096,CC(O)C(O)=O,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1097,CC(C)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0
1098,CC(N=NC(=O)NC1C=C(F)C=C(F)C=1)C1=NC=CC=C1C(O)=O,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1099,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC43CCC(=O)O4)C21,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1100,CC1CC=C(CC=1)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1101,CN1CCCC1c1c[n]ccc1,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1102,CCCC1CC(=O)NC(=S)N=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1103,COC1=CC=C(C=C1)C1=COC2C=C(O)C=C(O)C=2C1=O,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
1104,CCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1105,N#CC1C=CC(=CC=1)C1CCCC2=CN=CN21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1106,CCOC(=O)C(O)(CC(=O)OCC)CC(=O)OCC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1107,CC=CC1C=CC(OCC)=C(O)C=1,,0,,,,,,0,0,,,,,,0,0,,,,,,0,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,0
1108,O=C1NS(=O)(=O)C2C=CC=CC1=2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1109,CCOC(=O)C(C)OC1C=CC(=CC=1)OC1=NC2C=CC(Cl)=CC=2O1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1110,CCOC(=O)CC(C)C,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1111,CC1=NC=CN1C1C=CC(=CC=1)SC1C=C(C=CC=1)C1(CCOCC1)C(N)=O,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1112,COCCl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1113,OC1C=CC(=CC=1)C(=O)OC1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1114,OC(=O)C=CC1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1115,CCCCCCCCCCCCCCCCCC(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1116,CCCCOC(=O)C1C=CC(O)=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0
1117,CCCCCCCC(=O)OCC(O)CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1118,ClC1C=CC=C(Cl)C=1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1119,CC1(C)CCC(O)C2(C)C1C(O)C(OC(C)=O)C1(C)OC(C)(CC(=O)C12O)C=C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0
1120,SC1=NN=C(S)S1,,0,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1121,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1122,C1=C2C3C=CC=CC=3C=CC2=CC2C=CC=CC=21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1123,CC=CCC=CCC=CCC=C,,0,,,,,,0,0,,,,,,0,0,,,,,,0,,,,,,,,,,1,0,0,0,,,,,0,0,0,0,0,1,0
1124,O=P1(NCCCO1)N(CCCl)CCCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1125,CCOP(S)(=S)OCC,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1126,CCC1C(=NN(C=1C1C=CC(Br)=CC=1)C1C=CC(Cl)=CC=1Cl)C(=O)NN1CCCCC1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
1127,NC(N)=S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1128,CC(C)=CC(O)=O,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1129,CC1CCCC(C)(C)C=1C=O,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1130,CN1C(=CC(C2C=CC=CC=2)=[N+]1C)C1C=CC=CC=1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1131,CNC(=S)NC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1132,CN(C)CC1C=CC=CC=1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1133,ClC1(Cl)C2(Cl)C3C4CC(C5OC54)C3C1(Cl)C(Cl)=C2Cl,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1134,CCCOC(=O)C1C=CC(O)=CC=1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1135,OC1C=C(O)C=CC=1C(=O)C1C=CC=CC=1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1136,CC(=O)C1C=CC(=CC=1)S(=O)(=O)NC(=O)NC1CCCCC1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1137,CCN(CC1C(Cl)=CC=CC=1F)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0
1138,S=C1NC(=S)NC(=S)N1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1139,CON(C(=O)OC)C1=CC=CC=C1COC1C=CN(N=1)C1C=CC(Cl)=CC=1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
1140,COCC(O)=O,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1141,CCCCCCCOC(C)=O,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1142,CCCCOCCOC(=O)COC1C=CC(Cl)=CC=1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1143,CCCCC(COC(=O)C1C(=C(Br)C(Br)=C(Br)C=1Br)C(=O)OCC(CCCC)CC)CC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1144,CCCCCCC=O,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1145,O=C(C1CCCCC1)C1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1146,OC1C=CC2C=CC=CC=2C=1N=NC1C=CC=CC=1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
1147,CCCN(CCC)N=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1148,CC12CC1(C)C(=O)N(C1C=C(Cl)C=C(Cl)C=1)C2=O,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1149,O=C(OCCOCCOCCOC(=O)C1C=CC=CC=1)C1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1150,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C21F,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1151,C1=CC=CC=C1B(C1C=CC=CC=1)C1C=CC=CC=1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1152,OC(=O)C1C=CC(Cl)=CC=1,0,0,0,,,0,0,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0
1153,OCC(O)C1OC(=O)C(=O)C1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1154,COC1C=CC(=CC=1)C(C1C=CC(=CC=1)OC)C(Cl)(Cl)Cl,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
1155,OCCN1CCOCC1,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1156,OC1C=C(CC2C(CC3C=CC=C(O)C=3)COC2=O)C=CC=1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1157,CC(C)=CC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1158,OC1=CC=CC=C1C=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1159,CCOP(=S)(ON=C(C#N)C1C=CC=CC=1)OCC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1160,O=P(OC1C=CC=CC=1)OC1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1161,CCCCOC(=O)C1C=CC=CC=1C(=O)OCC1C=CC=CC=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1162,CC(C)(C)C(=O)C(OC1C=CC(Cl)=CC=1)N1C=NC=N1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
